subject_ids,classifications,workflow_id,workflow_version,file-name,advance,flag
13292738,5,427,6.20,,advance,1
13292739,5,427,6.20,,retire,0
13292740,5,427,6.20,,advance,1
13292741,5,427,6.20,,advance,1
13292742,5,427,6.20,,advance,1
13292743,5,427,6.20,,advance,1
13292744,5,427,6.20,,advance,1
13292745,5,427,6.20,,advance,1
13292746,5,427,6.20,,advance,1
13292747,5,427,6.20,,advance,1
13292748,5,427,6.20,,retire,0
13292749,6,427,6.20,,advance,1
13292750,5,427,6.20,,advance,1
13292751,5,427,6.20,,advance,1
13292752,5,427,6.20,,advance,1
13292753,5,427,6.20,,advance,1
13292754,5,427,6.20,,advance,1
13292755,5,427,6.20,,advance,1
13292756,5,427,6.20,,advance,1
13292757,5,427,6.20,,advance,1
13292758,5,427,6.20,,advance,1
13292759,5,427,6.20,,advance,1
13292760,5,427,6.20,,advance,1
13292761,5,427,6.20,,advance,1
13292762,5,427,6.20,,advance,1
13292763,5,427,6.20,,retire,0
13292764,5,427,6.20,,advance,1
13292765,5,427,6.20,,retire,0
13292766,5,427,6.20,,retire,0
13292767,5,427,6.20,,advance,1
13292768,5,427,6.20,,retire,0
13292769,5,427,6.20,,advance,1
13292770,5,427,6.20,,advance,1
13292771,5,427,6.20,,advance,1
13292772,5,427,6.20,,advance,1
13292773,5,427,6.20,,advance,1
13292774,5,427,6.20,,advance,1
13292775,5,427,6.20,,advance,1
13292776,5,427,6.20,,advance,1
13292777,5,427,6.20,,advance,1
13292778,5,427,6.20,,advance,1
13292779,5,427,6.20,,advance,1
13292780,5,427,6.20,,advance,1
13292781,5,427,6.20,,advance,1
13292782,5,427,6.20,,advance,1
13292783,5,427,6.20,,advance,1
13292784,5,427,6.20,,advance,1
13292785,5,427,6.20,,advance,1
13292786,5,427,6.20,,advance,1
13292787,5,427,6.20,,advance,1
13292788,6,427,6.20,,advance,1
13292789,5,427,6.20,,advance,1
13292790,5,427,6.20,,advance,1
13292791,5,427,6.20,,retire,0
13292792,5,427,6.20,,advance,1
13292793,5,427,6.20,,advance,1
13292794,5,427,6.20,,advance,1
13292795,5,427,6.20,,advance,1
13292796,5,427,6.20,,advance,1
13292797,5,427,6.20,,advance,1
13292798,5,427,6.20,,advance,1
13292799,5,427,6.20,,advance,1
13292800,5,427,6.20,,advance,1
13292801,5,427,6.20,,advance,1
13292802,5,427,6.20,,advance,1
13292803,5,427,6.20,,advance,1
13292804,5,427,6.20,,advance,1
13292805,5,427,6.20,,advance,1
13292806,5,427,6.20,,advance,1
13292807,5,427,6.20,,advance,1
13292808,5,427,6.20,,advance,1
13292809,5,427,6.20,,advance,1
13292810,5,427,6.20,,advance,1
13292811,5,427,6.20,,advance,1
13292812,5,427,6.20,,advance,1
13292813,5,427,6.20,,advance,1
13292814,5,427,6.20,,advance,1
13292815,5,427,6.20,,retire,0
13292816,5,427,6.20,,retire,0
13292817,5,427,6.20,,advance,1
13292818,5,427,6.20,,advance,1
13292819,5,427,6.20,,advance,1
13292820,5,427,6.20,,advance,1
13292821,5,427,6.20,,advance,1
13292822,5,427,6.20,,advance,1
13292823,5,427,6.20,,advance,1
13292824,5,427,6.20,,advance,1
13292825,5,427,6.20,,advance,1
13292826,5,427,6.20,,advance,1
13292827,5,427,6.20,,advance,1
13292828,5,427,6.20,,advance,1
13292829,5,427,6.20,,advance,1
13292830,5,427,6.20,,advance,1
13292831,5,427,6.20,,advance,1
13292832,5,427,6.20,,advance,1
13292833,5,427,6.20,,advance,1
13292834,5,427,6.20,,advance,1
13292835,5,427,6.20,,advance,1
13292836,5,427,6.20,,advance,1
13292837,5,427,6.20,,advance,1
13292838,5,427,6.20,,advance,1
13292839,5,427,6.20,,advance,1
13292840,5,427,6.20,,advance,1
13292841,5,427,6.20,,advance,1
13292842,5,427,6.20,,advance,1
13292843,5,427,6.20,,retire,0
13292844,5,427,6.20,,advance,1
13292845,5,427,6.20,,advance,1
13292846,5,427,6.20,,advance,1
13292847,5,427,6.20,,advance,1
13292848,5,427,6.20,,advance,1
13292849,5,427,6.20,,advance,1
13292850,5,427,6.20,,advance,1
13292851,5,427,6.20,,advance,1
13292852,5,427,6.20,,advance,1
13292853,5,427,6.20,,advance,1
13292854,5,427,6.20,,advance,1
13292855,5,427,6.20,,advance,1
13292856,5,427,6.20,,advance,1
13292857,5,427,6.20,,advance,1
13292858,5,427,6.20,,advance,1
13292859,5,427,6.20,,advance,1
13292860,5,427,6.20,,advance,1
13292861,5,427,6.20,,advance,1
13292862,5,427,6.20,,advance,1
13292863,5,427,6.20,,advance,1
13292864,5,427,6.20,,advance,1
13292865,5,427,6.20,,advance,1
13292866,5,427,6.20,,advance,1
13292867,5,427,6.20,,advance,1
13292868,5,427,6.20,,advance,1
13292869,5,427,6.20,,advance,1
13292870,5,427,6.20,,advance,1
13292871,5,427,6.20,,advance,1
13292872,5,427,6.20,,advance,1
13292873,5,427,6.20,,advance,1
13292874,5,427,6.20,,advance,1
13292875,5,427,6.20,,advance,1
13292876,5,427,6.20,,advance,1
13292877,5,427,6.20,,advance,1
13292878,5,427,6.20,,advance,1
13292879,5,427,6.20,,advance,1
13292880,5,427,6.20,,advance,1
13292881,5,427,6.20,,advance,1
13292882,5,427,6.20,,advance,1
13292883,5,427,6.20,,advance,1
13292884,5,427,6.20,,advance,1
13292885,5,427,6.20,,advance,1
13292886,5,427,6.20,,retire,0
13292887,5,427,6.20,,retire,0
13292888,5,427,6.20,,advance,1
13292889,5,427,6.20,,retire,0
13292890,5,427,6.20,,advance,1
13292891,5,427,6.20,,advance,1
13292892,5,427,6.20,,advance,1
13292893,5,427,6.20,,advance,1
13292894,5,427,6.20,,advance,1
13292895,5,427,6.20,,advance,1
13292896,5,427,6.20,,advance,1
13292897,5,427,6.20,,advance,1
13292898,5,427,6.20,,advance,1
13292899,5,427,6.20,,advance,1
13292900,5,427,6.20,,advance,1
13292901,5,427,6.20,,advance,1
13292902,5,427,6.20,,advance,1
13292903,5,427,6.20,,advance,1
13292904,5,427,6.20,,advance,1
13292905,5,427,6.20,,advance,1
13292906,5,427,6.20,,advance,1
13292907,5,427,6.20,,advance,1
13292908,5,427,6.20,,advance,1
13292909,5,427,6.20,,advance,1
13292910,5,427,6.20,,advance,1
13292911,5,427,6.20,,advance,1
13292912,5,427,6.20,,retire,0
13292913,5,427,6.20,,advance,1
13292914,5,427,6.20,,advance,1
13292915,5,427,6.20,,advance,1
13292916,5,427,6.20,,advance,1
13292917,5,427,6.20,,advance,1
13292918,5,427,6.20,,advance,1
13292919,5,427,6.20,,advance,1
13292920,5,427,6.20,,advance,1
13292921,5,427,6.20,,advance,1
13292922,5,427,6.20,,advance,1
13292923,5,427,6.20,,advance,1
13292924,5,427,6.20,,advance,1
13292925,5,427,6.20,,advance,1
13292926,5,427,6.20,,advance,1
13292927,5,427,6.20,,advance,1
13292928,5,427,6.20,,advance,1
13292929,5,427,6.20,,advance,1
13292930,5,427,6.20,,advance,1
13292931,5,427,6.20,,retire,0
13292932,5,427,6.20,,advance,1
13292933,5,427,6.20,,retire,0
13292934,5,427,6.20,,advance,1
13292935,5,427,6.20,,retire,0
13292936,5,427,6.20,,retire,0
13292937,5,427,6.20,,advance,1
13292938,5,427,6.20,,advance,1
13292939,5,427,6.20,,advance,1
13292940,5,427,6.20,,advance,1
13292941,5,427,6.20,,advance,1
13292942,5,427,6.20,,advance,1
13292943,5,427,6.20,,advance,1
13292944,5,427,6.20,,advance,1
13292945,5,427,6.20,,advance,1
13292946,5,427,6.20,,advance,1
13292947,5,427,6.20,,advance,1
13292948,5,427,6.20,,advance,1
13292949,5,427,6.20,,advance,1
13292950,5,427,6.20,,advance,1
13292951,5,427,6.20,,advance,1
13292952,5,427,6.20,,advance,1
13292953,5,427,6.20,,advance,1
13292954,5,427,6.20,,advance,1
13292955,5,427,6.20,,advance,1
13292956,5,427,6.20,,retire,0
13292957,5,427,6.20,,advance,1
13292958,5,427,6.20,,advance,1
13292959,5,427,6.20,,advance,1
13292960,5,427,6.20,,advance,1
13292961,5,427,6.20,,advance,1
13292962,5,427,6.20,,advance,1
13292963,5,427,6.20,,advance,1
13292964,5,427,6.20,,advance,1
13292965,5,427,6.20,,advance,1
13292966,5,427,6.20,,advance,1
13292967,5,427,6.20,,advance,1
13292968,5,427,6.20,,advance,1
13292969,5,427,6.20,,advance,1
13292970,5,427,6.20,,advance,1
13292971,5,427,6.20,,advance,1
13292972,5,427,6.20,,advance,1
13292973,5,427,6.20,,advance,1
13292974,5,427,6.20,,advance,1
13292975,5,427,6.20,,advance,1
13292976,5,427,6.20,,advance,1
13292977,5,427,6.20,,advance,1
13292978,5,427,6.20,,advance,1
13292979,5,427,6.20,,advance,1
13292980,5,427,6.20,,advance,1
13292981,5,427,6.20,,retire,0
13292982,5,427,6.20,,retire,0
13292983,5,427,6.20,,advance,1
13292984,5,427,6.20,,advance,1
13292985,5,427,6.20,,advance,1
13292986,5,427,6.20,,advance,1
13292987,5,427,6.20,,advance,1
13292988,5,427,6.20,,advance,1
13292989,5,427,6.20,,advance,1
13292990,5,427,6.20,,advance,1
13292991,5,427,6.20,,advance,1
13292992,5,427,6.20,,advance,1
13292993,5,427,6.20,,advance,1
13292994,5,427,6.20,,advance,1
13292995,5,427,6.20,,advance,1
13292996,5,427,6.20,,retire,0
13292997,5,427,6.20,,advance,1
13292998,5,427,6.20,,advance,1
13292999,5,427,6.20,,retire,0
13293000,5,427,6.20,,advance,1
13293001,5,427,6.20,,advance,1
13293002,5,427,6.20,,advance,1
13293003,5,427,6.20,,advance,1
13293004,5,427,6.20,,advance,1
13293005,5,427,6.20,,advance,1
13293006,5,427,6.20,,advance,1
13293007,5,427,6.20,,advance,1
13293008,5,427,6.20,,retire,0
13293009,5,427,6.20,,advance,1
13293010,5,427,6.20,,advance,1
13293011,5,427,6.20,,advance,1
13293012,5,427,6.20,,advance,1
13293013,5,427,6.20,,advance,1
13293014,5,427,6.20,,advance,1
13293015,5,427,6.20,,advance,1
13293016,5,427,6.20,,advance,1
13293017,5,427,6.20,,advance,1
13293018,5,427,6.20,,advance,1
13293019,5,427,6.20,,advance,1
13293020,5,427,6.20,,advance,1
13293021,5,427,6.20,,advance,1
13293022,5,427,6.20,,advance,1
13293023,5,427,6.20,,advance,1
13293024,5,427,6.20,,advance,1
13293025,5,427,6.20,,advance,1
13293026,5,427,6.20,,advance,1
13293027,5,427,6.20,,advance,1
13293028,5,427,6.20,,advance,1
13293029,5,427,6.20,,advance,1
13293030,5,427,6.20,,advance,1
13293031,5,427,6.20,,advance,1
13293032,5,427,6.20,,advance,1
13293033,5,427,6.20,,advance,1
13293034,6,427,6.20,,advance,1
13293035,5,427,6.20,,advance,1
13293036,5,427,6.20,,advance,1
13293037,5,427,6.20,,advance,1
13293038,5,427,6.20,,advance,1
13293039,5,427,6.20,,advance,1
13293040,5,427,6.20,,advance,1
13293041,5,427,6.20,,advance,1
13293042,5,427,6.20,,advance,1
13293043,5,427,6.20,,advance,1
13293044,5,427,6.20,,advance,1
13293045,5,427,6.20,,advance,1
13293046,5,427,6.20,,advance,1
13293047,5,427,6.20,,advance,1
13293048,5,427,6.20,,advance,1
13293049,5,427,6.20,,advance,1
13293050,5,427,6.20,,advance,1
13293051,5,427,6.20,,advance,1
13293052,5,427,6.20,,advance,1
13293053,5,427,6.20,,advance,1
13293054,5,427,6.20,,advance,1
13293055,5,427,6.20,,advance,1
13293056,5,427,6.20,,advance,1
13293057,5,427,6.20,,advance,1
13293058,5,427,6.20,,advance,1
13293059,5,427,6.20,,advance,1
13293060,5,427,6.20,,advance,1
13293061,5,427,6.20,,advance,1
13293062,5,427,6.20,,advance,1
13293063,5,427,6.20,,advance,1
13293064,5,427,6.20,,advance,1
13293065,5,427,6.20,,advance,1
13293066,5,427,6.20,,advance,1
13293067,5,427,6.20,,advance,1
13293068,5,427,6.20,,advance,1
13293069,5,427,6.20,,advance,1
13293070,5,427,6.20,,advance,1
13293071,5,427,6.20,,advance,1
13293072,5,427,6.20,,advance,1
13293073,5,427,6.20,,advance,1
13293074,5,427,6.20,,advance,1
13293075,5,427,6.20,,advance,1
13293076,5,427,6.20,,advance,1
13293077,5,427,6.20,,advance,1
13293078,5,427,6.20,,advance,1
13293079,5,427,6.20,,advance,1
13293080,5,427,6.20,,advance,1
13293081,5,427,6.20,,advance,1
13293082,5,427,6.20,,advance,1
13293083,5,427,6.20,,advance,1
13293084,5,427,6.20,,advance,1
13293085,5,427,6.20,,advance,1
13293086,5,427,6.20,,advance,1
13293087,5,427,6.20,,advance,1
13293088,5,427,6.20,,advance,1
13293089,5,427,6.20,,advance,1
13293090,5,427,6.20,,advance,1
13293091,5,427,6.20,,advance,1
13293092,5,427,6.20,,advance,1
13293093,5,427,6.20,,advance,1
13293094,5,427,6.20,,advance,1
13293095,5,427,6.20,,advance,1
13293096,5,427,6.20,,advance,1
13293097,5,427,6.20,,advance,1
13293098,5,427,6.20,,advance,1
13293099,5,427,6.20,,advance,1
13293100,5,427,6.20,,advance,1
13293101,5,427,6.20,,advance,1
13293102,5,427,6.20,,advance,1
13293103,5,427,6.20,,advance,1
13293104,5,427,6.20,,advance,1
13293105,5,427,6.20,,advance,1
13293106,4,427,6.20,,advance,1
13293107,5,427,6.20,,advance,1
13293108,5,427,6.20,,advance,1
13293109,5,427,6.20,,advance,1
13293110,5,427,6.20,,advance,1
13293111,5,427,6.20,,advance,1
13293112,5,427,6.20,,advance,1
13293113,5,427,6.20,,advance,1
13293114,5,427,6.20,,advance,1
13293115,5,427,6.20,,advance,1
13293116,5,427,6.20,,advance,1
13293117,5,427,6.20,,advance,1
13293118,5,427,6.20,,advance,1
13293119,5,427,6.20,,advance,1
13293120,5,427,6.20,,advance,1
13293121,5,427,6.20,,advance,1
13293122,5,427,6.20,,advance,1
13293123,5,427,6.20,,advance,1
13293124,5,427,6.20,,advance,1
13293125,5,427,6.20,,advance,1
13293126,5,427,6.20,,advance,1
13293127,5,427,6.20,,advance,1
13293128,5,427,6.20,,advance,1
13293129,5,427,6.20,,advance,1
13293130,5,427,6.20,,advance,1
13293131,5,427,6.20,,advance,1
13293132,5,427,6.20,,advance,1
13293133,5,427,6.20,,advance,1
13293134,5,427,6.20,,advance,1
13293135,5,427,6.20,,advance,1
13293136,5,427,6.20,,advance,1
13293137,5,427,6.20,,advance,1
13293138,5,427,6.20,,advance,1
13293139,5,427,6.20,,advance,1
13293140,5,427,6.20,,advance,1
13293141,5,427,6.20,,advance,1
13293142,5,427,6.20,,advance,1
13293143,5,427,6.20,,advance,1
13293144,5,427,6.20,,advance,1
13293145,5,427,6.20,,advance,1
13293146,5,427,6.20,,advance,1
13293147,5,427,6.20,,advance,1
13293148,5,427,6.20,,retire,0
13293149,5,427,6.20,,advance,1
13293150,5,427,6.20,,advance,1
13293151,5,427,6.20,,retire,0
13293152,5,427,6.20,,advance,1
13293153,5,427,6.20,,advance,1
13293154,5,427,6.20,,retire,0
13293155,5,427,6.20,,retire,0
13293156,5,427,6.20,,advance,1
13293157,5,427,6.20,,advance,1
13293158,5,427,6.20,,advance,1
13293159,5,427,6.20,,advance,1
13293160,5,427,6.20,,advance,1
13293161,5,427,6.20,,advance,1
13293162,5,427,6.20,,advance,1
13293163,5,427,6.20,,advance,1
13293164,5,427,6.20,,advance,1
13293165,6,427,6.20,,advance,1
13293166,5,427,6.20,,advance,1
13293167,5,427,6.20,,advance,1
13293168,5,427,6.20,,advance,1
13293169,5,427,6.20,,advance,1
13293170,5,427,6.20,,advance,1
13293171,5,427,6.20,,advance,1
13293172,5,427,6.20,,advance,1
13293173,5,427,6.20,,advance,1
13293174,5,427,6.20,,advance,1
13293175,5,427,6.20,,advance,1
13293176,5,427,6.20,,advance,1
13293177,5,427,6.20,,advance,1
13293178,5,427,6.20,,advance,1
13293179,5,427,6.20,,advance,1
13293180,5,427,6.20,,advance,1
13293181,5,427,6.20,,advance,1
13293182,5,427,6.20,,advance,1
13293183,5,427,6.20,,advance,1
13293184,5,427,6.20,,retire,0
13293185,5,427,6.20,,advance,1
13293186,5,427,6.20,,advance,1
13293187,5,427,6.20,,advance,1
13293188,5,427,6.20,,advance,1
13293189,5,427,6.20,,advance,1
13293190,5,427,6.20,,advance,1
13293191,5,427,6.20,,advance,1
13293192,5,427,6.20,,advance,1
13293193,5,427,6.20,,advance,1
13293194,5,427,6.20,,advance,1
13293195,5,427,6.20,,retire,0
13293196,5,427,6.20,,retire,0
13293197,5,427,6.20,,advance,1
13293198,5,427,6.20,,advance,1
13293199,5,427,6.20,,advance,1
13293200,5,427,6.20,,advance,1
13293201,5,427,6.20,,advance,1
13293202,5,427,6.20,,advance,1
13293203,5,427,6.20,,advance,1
13293204,5,427,6.20,,advance,1
13293205,5,427,6.20,,advance,1
13293206,5,427,6.20,,advance,1
13293207,5,427,6.20,,advance,1
13293208,5,427,6.20,,advance,1
13293209,5,427,6.20,,advance,1
13293210,5,427,6.20,,advance,1
13293211,5,427,6.20,,retire,0
13293212,5,427,6.20,,advance,1
13293213,5,427,6.20,,retire,0
13293214,5,427,6.20,,advance,1
13293215,5,427,6.20,,advance,1
13293216,5,427,6.20,,retire,0
13293217,5,427,6.20,,advance,1
13293218,5,427,6.20,,advance,1
13293219,5,427,6.20,,advance,1
13293220,5,427,6.20,,advance,1
13293221,5,427,6.20,,advance,1
13293222,5,427,6.20,,advance,1
13293223,5,427,6.20,,retire,0
13293224,5,427,6.20,,advance,1
13293225,5,427,6.20,,retire,0
13293226,5,427,6.20,,advance,1
13293227,5,427,6.20,,advance,1
13293228,5,427,6.20,,advance,1
13293229,5,427,6.20,,retire,0
13293230,5,427,6.20,,advance,1
13293231,5,427,6.20,,advance,1
13293232,5,427,6.20,,advance,1
13293233,5,427,6.20,,advance,1
13293234,5,427,6.20,,advance,1
13293235,5,427,6.20,,advance,1
13293236,5,427,6.20,,advance,1
13293237,5,427,6.20,,advance,1
13293238,5,427,6.20,,advance,1
13293239,5,427,6.20,,advance,1
13293240,5,427,6.20,,advance,1
13293241,5,427,6.20,,advance,1
13293242,5,427,6.20,,retire,0
13293243,5,427,6.20,,advance,1
13293244,5,427,6.20,,advance,1
13293245,5,427,6.20,,advance,1
13293246,5,427,6.20,,advance,1
13293247,5,427,6.20,,retire,0
13293248,5,427,6.20,,advance,1
13293249,5,427,6.20,,advance,1
13293250,5,427,6.20,,advance,1
13293251,5,427,6.20,,advance,1
13293252,5,427,6.20,,advance,1
13293253,5,427,6.20,,advance,1
13293254,5,427,6.20,,retire,0
13293255,5,427,6.20,,retire,0
13293256,5,427,6.20,,advance,1
13293257,5,427,6.20,,advance,1
13293258,5,427,6.20,,advance,1
13293259,5,427,6.20,,advance,1
13293260,5,427,6.20,,advance,1
13293261,5,427,6.20,,advance,1
13293262,5,427,6.20,,advance,1
13293263,5,427,6.20,,advance,1
13293264,5,427,6.20,,advance,1
13293265,5,427,6.20,,advance,1
13293266,5,427,6.20,,advance,1
13293267,5,427,6.20,,advance,1
13293268,5,427,6.20,,advance,1
13293269,5,427,6.20,,advance,1
13293270,5,427,6.20,,advance,1
13293271,5,427,6.20,,advance,1
13293272,5,427,6.20,,advance,1
13293273,5,427,6.20,,retire,0
13293274,5,427,6.20,,advance,1
13293275,5,427,6.20,,advance,1
13293276,5,427,6.20,,advance,1
13293277,5,427,6.20,,advance,1
13293278,5,427,6.20,,retire,0
13293279,5,427,6.20,,advance,1
13293280,5,427,6.20,,advance,1
13293281,5,427,6.20,,advance,1
13293282,5,427,6.20,,advance,1
13293283,5,427,6.20,,advance,1
13293284,5,427,6.20,,advance,1
13293285,5,427,6.20,,advance,1
13293286,5,427,6.20,,advance,1
13293287,5,427,6.20,,advance,1
13293288,5,427,6.20,,advance,1
13293289,5,427,6.20,,advance,1
13293290,5,427,6.20,,advance,1
13293291,5,427,6.20,,advance,1
13293292,5,427,6.20,,advance,1
13293293,5,427,6.20,,advance,1
13293294,5,427,6.20,,advance,1
13293295,5,427,6.20,,advance,1
13293296,5,427,6.20,,advance,1
13293297,5,427,6.20,,advance,1
13293298,5,427,6.20,,advance,1
13293299,5,427,6.20,,retire,0
13293300,5,427,6.20,,advance,1
13293301,5,427,6.20,,advance,1
13293302,5,427,6.20,,advance,1
13293303,5,427,6.20,,advance,1
13293304,5,427,6.20,,advance,1
13293305,5,427,6.20,,advance,1
13293306,5,427,6.20,,advance,1
13293307,5,427,6.20,,advance,1
13293308,5,427,6.20,,advance,1
13293309,5,427,6.20,,advance,1
13293310,5,427,6.20,,advance,1
13293311,5,427,6.20,,advance,1
13293312,5,427,6.20,,advance,1
13293313,5,427,6.20,,advance,1
13293314,5,427,6.20,,advance,1
13293315,5,427,6.20,,retire,0
13293316,5,427,6.20,,advance,1
13293317,5,427,6.20,,advance,1
13293318,5,427,6.20,,advance,1
13293319,5,427,6.20,,advance,1
13293320,5,427,6.20,,retire,0
13293321,5,427,6.20,,advance,1
13293322,5,427,6.20,,advance,1
13293323,5,427,6.20,,advance,1
13293324,5,427,6.20,,advance,1
13293325,5,427,6.20,,retire,0
13293326,5,427,6.20,,retire,0
13293327,5,427,6.20,,advance,1
13293328,5,427,6.20,,advance,1
13293329,5,427,6.20,,advance,1
13293330,5,427,6.20,,advance,1
13293331,5,427,6.20,,retire,0
13293332,5,427,6.20,,retire,0
13293333,5,427,6.20,,retire,0
13293334,5,427,6.20,,advance,1
13293335,5,427,6.20,,retire,0
13293336,5,427,6.20,,advance,1
13293337,5,427,6.20,,advance,1
13293338,5,427,6.20,,advance,1
13293339,5,427,6.20,,advance,1
13293340,5,427,6.20,,advance,1
13293341,5,427,6.20,,retire,0
13293342,5,427,6.20,,retire,0
13293343,5,427,6.20,,advance,1
13293344,5,427,6.20,,advance,1
13293345,5,427,6.20,,retire,0
13293346,5,427,6.20,,advance,1
13293347,5,427,6.20,,advance,1
13293348,5,427,6.20,,advance,1
13293349,5,427,6.20,,advance,1
13293350,5,427,6.20,,retire,0
13293351,5,427,6.20,,advance,1
13293352,5,427,6.20,,retire,0
13293353,5,427,6.20,,retire,0
13293354,5,427,6.20,,advance,1
13293355,5,427,6.20,,advance,1
13293356,5,427,6.20,,advance,1
13293357,5,427,6.20,,advance,1
13293358,5,427,6.20,,advance,1
13293359,5,427,6.20,,advance,1
13293360,5,427,6.20,,advance,1
13293361,5,427,6.20,,advance,1
13293362,5,427,6.20,,retire,0
13293363,5,427,6.20,,advance,1
13293364,5,427,6.20,,advance,1
13293365,5,427,6.20,,advance,1
13293366,5,427,6.20,,advance,1
13293367,5,427,6.20,,advance,1
13293368,5,427,6.20,,advance,1
13293369,5,427,6.20,,advance,1
13293370,5,427,6.20,,advance,1
13293371,5,427,6.20,,advance,1
13293372,5,427,6.20,,advance,1
13293373,5,427,6.20,,advance,1
